"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"30298","TE","Jordan","Reed","12.8","11","6300","BUF@WAS","WAS","BUF","","","",""
"14905","WR","Kamar","Aiken","9","13","6300","KC@BAL","BAL","KC","","","",""
"11414","QB","Sam","Bradford","13.9","11","6300","ARI@PHI","PHI","ARI","P","Shoulder","",""
"31061","RB","T.J.","Yeldon","11.5","12","6300","ATL@JAC","JAC","ATL","Q","Knee","",""
"11495","WR","Brandon","LaFell","6.9","8","6300","TEN@NE","NE","TEN","","","",""
"6828","RB","Tim","Hightower","4.2","5","6300","DET@NO","NO","DET","","","",""
"6863","TE","Delanie","Walker","12.5","12","6300","TEN@NE","TEN","NE","","","",""
"28088","RB","Denard","Robinson","3.6","10","6300","ATL@JAC","JAC","ATL","","","",""
"11779","RB","LeGarrette","Blount","10","12","6200","TEN@NE","NE","TEN","IR","Hip","",""
"14317","TE","Julius","Thomas","9.2","9","6200","ATL@JAC","JAC","ATL","","","",""
"32415","QB","Johnny","Manziel","10.5","7","6200","CLE@SEA","CLE","SEA","P","Elbow","",""
"31561","WR","Donte","Moncrief","9.6","13","6100","HOU@IND","IND","HOU","Q","Toe","",""
"21952","WR","Michael","Floyd","10.1","12","6100","ARI@PHI","ARI","PHI","","","",""
"28473","RB","Carlos","Hyde","10.8","7","6100","CIN@SF","SF","CIN","IR","Foot","",""
"15006","RB","Shaun","Draughn","6","10","6100","CIN@SF","SF","CIN","","","",""
"30837","WR","Jordan","Matthews","9.4","13","6100","ARI@PHI","PHI","ARI","P","Back","",""
"6840","RB","Frank","Gore","10.8","13","6100","HOU@IND","IND","HOU","","","",""
"22103","WR","Marvin","Jones","9.2","13","6100","CIN@SF","CIN","SF","","","",""
"33076","TE","Travis","Kelce","9.9","13","6000","KC@BAL","KC","BAL","P","Groin","",""
"22848","QB","Austin","Davis","7.2","2","6000","CLE@SEA","CLE","SEA","","","",""
"33259","QB","Teddy","Bridgewater","12.4","13","6000","CHI@MIN","MIN","CHI","","","",""
"45889","WR","Davante","Adams","6.3","10","6000","GB@OAK","GB","OAK","Q","Foot","",""
"27405","QB","Landry","Jones","3.7","7","6000","DEN@PIT","PIT","DEN","","","",""
"31421","QB","Zach","Mettenberger","3.9","4","6000","TEN@NE","TEN","NE","","","",""
"31397","RB","Jeremy","Hill","9.5","13","6000","CIN@SF","CIN","SF","","","",""
"31047","QB","AJ","McCarron","4.7","4","6000","CIN@SF","CIN","SF","","","",""
"44449","WR","Willie","Snead","10.2","12","6000","DET@NO","NO","DET","","","",""
"11466","QB","Jimmy","Clausen","5.6","3","6000","KC@BAL","BAL","KC","","","",""
"7970","QB","Charlie","Whitehurst","0.8","2","6000","HOU@IND","IND","HOU","","","",""
"6679","QB","Matt","Schaub","15.3","2","6000","KC@BAL","BAL","KC","P","Chest","",""
"6661","QB","Peyton","Manning","11.8","9","6000","DEN@PIT","DEN","PIT","O","Foot","",""
"27050","WR","Tyler","Lockett","8.9","13","6000","CLE@SEA","SEA","CLE","","","",""
"14344","QB","T.J.","Yates","7.1","3","6000","HOU@IND","HOU","IND","","","",""
"29500","WR","Markus","Wheaton","7.3","13","5900","DEN@PIT","PIT","DEN","","","",""
"33260","WR","DeVante","Parker","3.6","11","5900","MIA@SD","MIA","SD","","","",""
"54687","RB","Charcandrick","West","8.1","12","5900","KC@BAL","KC","BAL","","","",""
"29249","RB","C.J.","Anderson","8.4","12","5900","DEN@PIT","DEN","PIT","Q","Ankle","",""
"31459","RB","Spencer","Ware","8.1","8","5900","KC@BAL","KC","BAL","Q","Ribs","",""
"34331","RB","Latavius","Murray","11.4","13","5900","GB@OAK","OAK","GB","","","",""
"14288","WR","Torrey","Smith","6.7","13","5800","CIN@SF","SF","CIN","Q","Back","",""
"7965","TE","Antonio","Gates","12","8","5800","MIA@SD","SD","MIA","","","",""
"6687","QB","Mark","Sanchez","12.3","3","5800","ARI@PHI","PHI","ARI","","","",""
"11609","RB","James","Starks","10.5","13","5800","GB@OAK","GB","OAK","","","",""
"6645","WR","Marques","Colston","7.3","12","5700","DET@NO","NO","DET","P","Not injury related","",""
"14254","RB","DeMarco","Murray","11.6","12","5700","ARI@PHI","PHI","ARI","","","",""
"6479","WR","Anquan","Boldin","9","11","5700","CIN@SF","SF","CIN","P","Hamstring","",""
"54684","RB","Isaiah","Crowell","8","13","5700","CLE@SEA","CLE","SEA","","","",""
"25079","WR","Stefon","Diggs","9.9","10","5700","CHI@MIN","MIN","CHI","","","",""
"6580","TE","Heath","Miller","6.5","12","5600","DEN@PIT","PIT","DEN","P","Ribs","",""
"21999","WR","Rueben","Randle","8.7","13","5600","CAR@NYG","NYG","CAR","","","",""
"25290","RB","Giovani","Bernard","10.6","13","5600","CIN@SF","CIN","SF","","","",""
"14307","WR","Cecil","Shorts","8.9","10","5600","HOU@IND","HOU","IND","","","",""
"7952","WR","Malcom","Floyd","6.5","12","5600","MIA@SD","SD","MIA","","","",""
"7972","RB","Darren","Sproles","8.3","13","5600","ARI@PHI","PHI","ARI","","","",""
"7870","TE","Benjamin","Watson","9.5","13","5600","DET@NO","NO","DET","","","",""
"22113","RB","Alfred","Morris","5.3","13","5600","BUF@WAS","WAS","BUF","","","",""
"22035","WR","Travis","Benjamin","11.4","13","5600","CLE@SEA","CLE","SEA","","","",""
"6774","WR","Pierre","Garcon","8.4","13","5600","BUF@WAS","WAS","BUF","","","",""
"7645","WR","Steve","Johnson","9","10","5500","MIA@SD","SD","MIA","Q","Groin","",""
"21941","QB","Robert","Griffin III","0","0","5500","BUF@WAS","WAS","BUF","","","",""
"22898","RB","Brandon","Bolden","3.4","12","5500","TEN@NE","NE","TEN","","","",""
"10030","WR","Harry","Douglas","4.9","11","5500","TEN@NE","TEN","NE","","","",""
"29314","TE","Richard","Rodgers","8.8","13","5500","GB@OAK","GB","OAK","","","",""
"25837","RB","Duke","Johnson","8.5","13","5500","CLE@SEA","CLE","SEA","","","",""
"8050","TE","Zach","Miller","5.5","13","5500","CHI@MIN","CHI","MIN","Q","Illness","",""
"6809","WR","Brian","Hartline","7.3","12","5500","CLE@SEA","CLE","SEA","IR","Shoulder","",""
"22219","WR","Jermaine","Kearse","6.6","13","5500","CLE@SEA","SEA","CLE","","","",""
"28677","QB","Matt","McGloin","5.3","2","5500","GB@OAK","OAK","GB","","","",""
"47828","RB","Antonio","Andrews","8.4","11","5400","TEN@NE","TEN","NE","","","",""
"34154","WR","Jamarcus","Nelson","5.7","8","5400","ARI@PHI","ARI","PHI","","","",""
"6618","WR","Roddy","White","4.7","13","5400","ATL@JAC","ATL","JAC","","","",""
"54741","WR","Seth","Roberts","6.6","13","5400","GB@OAK","OAK","GB","","","",""
"54674","WR","Jeremy","Butler","6.1","5","5400","KC@BAL","BAL","KC","","","",""
"11425","RB","Ryan","Mathews","9.9","10","5400","ARI@PHI","PHI","ARI","","","",""
"12550","D","Seattle","Seahawks","10.8","13","5400","CLE@SEA","SEA","CLE","","","",""
"6808","QB","Matt","Moore","0.4","1","5400","MIA@SD","MIA","SD","","","",""
"22163","WR","Rishard","Matthews","10.2","11","5400","MIA@SD","MIA","SD","Q","Ribs","",""
"33465","RB","Theo","Riddick","9.1","13","5400","DET@NO","DET","NO","","","",""
"27134","WR","Dorial","Green-Beckham","5.7","13","5400","TEN@NE","TEN","NE","","","",""
"28080","WR","Devin","Funchess","4.7","13","5400","CAR@NYG","CAR","NYG","","","",""
"22063","WR","Keshawn","Martin","5.6","6","5400","TEN@NE","NE","TEN","","","",""
"7660","RB","Fred","Jackson","3.8","13","5300","CLE@SEA","SEA","CLE","","","",""
"28202","RB","Jeremy","Langford","9.3","13","5300","CHI@MIN","CHI","MIN","","","",""
"27229","RB","Ameer","Abdullah","6","13","5300","DET@NO","DET","NO","","","",""
"10158","TE","Scott","Chandler","4.7","13","5300","TEN@NE","NE","TEN","Q","Knee","",""
"7222","WR","James","Jones","9.8","13","5300","GB@OAK","GB","OAK","","","",""
"48344","WR","Albert","Wilson","5.7","11","5300","KC@BAL","KC","BAL","","","",""
"24682","RB","Andre","Ellington","7.6","8","5300","ARI@PHI","ARI","PHI","Q","Toe","",""
"9421","RB","Danny","Woodhead","11.2","13","5300","MIA@SD","SD","MIA","","","",""
"22234","RB","Chris","Polk","5","12","5300","HOU@IND","HOU","IND","P","Knee","",""
"11712","RB","Joique","Bell","6.2","10","5300","DET@NO","DET","NO","","","",""
"6688","WR","Jerricho","Cotchery","5.7","11","5300","CAR@NYG","CAR","NYG","P","Not injury related","",""
"6610","WR","Nate","Washington","8.8","11","5200","HOU@IND","HOU","IND","","","",""
"30244","RB","Matt","Jones","8.4","12","5200","BUF@WAS","WAS","BUF","","","",""
"12546","D","Arizona","Cardinals","9.3","13","5200","ARI@PHI","ARI","PHI","","","",""
"28900","RB","Melvin","Gordon","6.7","13","5200","MIA@SD","SD","MIA","","","",""
"7919","QB","Kellen","Clemens","6.5","1","5200","MIA@SD","SD","MIA","","","",""
"6870","TE","Vernon","Davis","4.8","12","5200","DEN@PIT","DEN","PIT","","","",""
"6681","WR","Andre","Johnson","5.5","13","5200","HOU@IND","IND","HOU","","","",""
"6682","TE","Owen","Daniels","6.1","13","5200","DEN@PIT","DEN","PIT","Q","Knee","",""
"12536","D","Kansas City","Chiefs","10.2","13","5200","KC@BAL","KC","BAL","","","",""
"29685","WR","Robert","Woods","6.8","13","5100","BUF@WAS","BUF","WAS","Q","Hip","",""
"21957","WR","Kendall","Wright","8.4","9","5100","TEN@NE","TEN","NE","Q","Ribs","",""
"6497","RB","Ahmad","Bradshaw","6.3","6","5100","HOU@IND","IND","HOU","IR","Wrist","",""
"11419","RB","C.J.","Spiller","5.1","12","5100","DET@NO","NO","DET","","","",""
"30108","WR","Marquess","Wilson","6","11","5100","CHI@MIN","CHI","MIN","IR","Foot","",""
"12553","D","Carolina","Panthers","11.8","13","5100","CAR@NYG","CAR","NYG","","","",""
"7900","K","Stephen","Gostkowski","10.8","13","5100","TEN@NE","NE","TEN","","","",""
"6664","TE","Jacob","Tamme","7.4","12","5100","ATL@JAC","ATL","JAC","P","Back","",""
"6742","TE","Brent","Celek","4.6","13","5100","ARI@PHI","PHI","ARI","","","",""
"14358","WR","Dwayne","Harris","7.1","13","5100","CAR@NYG","NYG","CAR","Q","Shoulder","",""
"14362","TE","Charles","Clay","7.4","13","5100","BUF@WAS","BUF","WAS","Q","Back","",""
"6783","WR","Lance","Moore","6.1","11","5100","DET@NO","DET","NO","P","Ankle","",""
"8803","QB","Chase","Daniel","0.2","1","5000","KC@BAL","KC","BAL","","","",""
"21959","QB","Brandon","Weeden","9.6","4","5000","HOU@IND","HOU","IND","","","",""
"43956","QB","David","Fales","0","0","5000","CHI@MIN","CHI","MIN","","","",""
"14237","TE","Kyle","Rudolph","6.8","13","5000","CHI@MIN","MIN","CHI","","","",""
"14245","RB","Shane","Vereen","7.5","13","5000","CAR@NYG","NYG","CAR","","","",""
"26141","QB","Ryan","Nassib","0","0","5000","CAR@NYG","NYG","CAR","","","",""
"14292","TE","Jordan","Cameron","4.7","13","5000","MIA@SD","MIA","SD","","","",""
"45723","TE","Crockett","Gillmore","8.2","10","5000","KC@BAL","BAL","KC","D","Back","",""
"22991","RB","Jonathan","Grimes","4.6","11","5000","HOU@IND","HOU","IND","","","",""
"27457","WR","Kenny","Stills","5.2","13","5000","MIA@SD","MIA","SD","","","",""
"6373","QB","Derek","Anderson","0.7","2","5000","CAR@NYG","CAR","NYG","","","",""
"54607","RB","Terrance","West","2.1","5","5000","KC@BAL","BAL","KC","Q","Calf","",""
"54604","QB","Jimmy","Garoppolo","-0.1","4","5000","TEN@NE","NE","TEN","","","",""
"38301","TE","Darren","Fells","4.7","11","5000","ARI@PHI","ARI","PHI","","","",""
"7053","QB","Matt","Flynn","0","0","5000","DET@NO","NO","DET","","","",""
"32058","K","Chris","Boswell","11.3","9","5000","DEN@PIT","PIT","DEN","","","",""
"8071","QB","Dan","Orlovsky","5.5","2","5000","DET@NO","DET","NO","","","",""
"25813","WR","Phillip","Dorsett","3.3","8","5000","HOU@IND","IND","HOU","","","",""
"44500","QB","Keith","Wenning","0","0","5000","CIN@SF","CIN","SF","","","",""
"24760","QB","Sean","Renfree","-0.5","2","5000","ATL@JAC","ATL","JAC","","","",""
"11500","QB","Colt","McCoy","0","1","5000","BUF@WAS","WAS","BUF","","","",""
"24755","WR","Jamison","Crowder","6.1","13","5000","BUF@WAS","WAS","BUF","","","",""
"39455","RB","Kerwynn","Williams","4.1","3","5000","ARI@PHI","ARI","PHI","","","",""
"14696","QB","Scott","Tolzien","-0.2","2","5000","GB@OAK","GB","OAK","","","",""
"27776","RB","Tevin","Coleman","3.6","11","5000","ATL@JAC","ATL","JAC","","","",""
"8051","QB","Luke","McCown","1.6","8","5000","DET@NO","NO","DET","IR","Back","",""
"24569","K","Chandler","Catanzaro","9.6","13","5000","ARI@PHI","ARI","PHI","","","",""
"14645","WR","Dontrelle","Inman","4.6","11","5000","MIA@SD","SD","MIA","P","Neck","",""
"6814","QB","Tarvaris","Jackson","-0.1","2","5000","CLE@SEA","SEA","CLE","","","",""
"6844","QB","Shaun","Hill","0.3","2","5000","CHI@MIN","MIN","CHI","","","",""
"10744","K","Graham","Gano","10.5","13","5000","CAR@NYG","CAR","NYG","","","",""
"7844","QB","Chad","Henne","0","0","5000","ATL@JAC","JAC","ATL","","","",""
"11761","QB","Thaddeus","Lewis","0","0","5000","ARI@PHI","PHI","ARI","","","",""
"12541","D","New England","Patriots","8.2","13","5000","TEN@NE","NE","TEN","","","",""
"7744","QB","Drew","Stanton","-0.1","4","5000","ARI@PHI","ARI","PHI","","","",""
"12531","D","Denver","Broncos","12.4","13","5000","DEN@PIT","DEN","PIT","","","",""
"24949","QB","E.J.","Manuel","8.2","5","5000","BUF@WAS","BUF","WAS","","","",""
"22128","QB","Ryan","Lindley","0","0","5000","TEN@NE","NE","TEN","","","",""
"11615","QB","Joe","Webb","0","13","5000","CAR@NYG","CAR","NYG","","","",""
"6724","K","Steven","Hauschka","8.6","13","5000","CLE@SEA","SEA","CLE","","","",""
"22047","TE","Ladarius","Green","7.6","11","5000","MIA@SD","SD","MIA","Q","Ankle","",""
"29780","TE","Zach","Ertz","6.6","12","5000","ARI@PHI","PHI","ARI","","","",""
"21971","TE","Coby","Fleener","5.7","13","4900","HOU@IND","IND","HOU","","","",""
"34073","TE","Ryan","Griffin","6.2","6","4900","HOU@IND","HOU","IND","P","Ankle","",""
"11890","WR","Bryan","Walters","5.3","11","4900","ATL@JAC","JAC","ATL","Q","Back","",""
"28486","WR","Corey (Philly)","Brown","5.7","11","4900","CAR@NYG","CAR","NYG","","","",""
"14761","WR","Andre","Holmes","3.4","13","4900","GB@OAK","OAK","GB","","","",""
"11488","TE","Ed","Dickson","2.9","13","4900","CAR@NYG","CAR","NYG","","","",""
"21123","TE","Larry","Donnell","6.1","8","4900","CAR@NYG","NYG","CAR","IR","Neck","",""
"26038","TE","Tyler","Kroft","0.6","13","4900","CIN@SF","CIN","SF","","","",""
"24907","RB","Karlos","Williams","11.2","8","4900","BUF@WAS","BUF","WAS","Q","Shoulder","",""
"12528","D","Cincinnati","Bengals","8.7","13","4900","CIN@SF","CIN","SF","","","",""
"11577","WR","Riley","Cooper","4","13","4900","ARI@PHI","PHI","ARI","","","",""
"24862","WR","Rashad","Greene","5.8","6","4900","ATL@JAC","JAC","ATL","","","",""
"24847","TE","Will","Tye","5.1","10","4900","CAR@NYG","NYG","CAR","","","",""
"26247","K","Brandon","McManus","9.2","13","4800","DEN@PIT","DEN","PIT","","","",""
"25272","TE","Eric","Ebron","7.2","11","4800","DET@NO","DET","NO","","","",""
"26355","QB","Logan","Thomas","0","0","4800","MIA@SD","MIA","SD","","","",""
"54753","WR","Taylor","Gabriel","3.5","10","4800","CLE@SEA","CLE","SEA","","","",""
"37245","RB","Foswhitt","Whittaker","1.7","13","4800","CAR@NYG","CAR","NYG","","","",""
"29340","WR","Josh","Huff","4.5","12","4800","ARI@PHI","PHI","ARI","","","",""
"32418","RB","Christine","Michael","1.2","5","4800","CLE@SEA","SEA","CLE","","","",""
"31406","RB","Alfred","Blue","6.1","13","4800","HOU@IND","HOU","IND","P","Back","",""
"32000","TE","Luke","Willson","2.8","12","4800","CLE@SEA","SEA","CLE","P","Ribs","",""
"29084","WR","Rashad","Ross","2","10","4800","BUF@WAS","WAS","BUF","","","",""
"27771","WR","Cody","Latimer","1.3","12","4800","DEN@PIT","DEN","PIT","P","Hamstring","",""
"12556","D","Houston","Texans","6.8","13","4800","HOU@IND","HOU","IND","","","",""
"33714","K","Cairo","Santos","9.6","13","4800","KC@BAL","KC","BAL","","","",""
"14704","WR","Chris","Hogan","5.2","13","4800","BUF@WAS","BUF","WAS","","","",""
"8023","QB","Josh","Johnson","0","0","4800","BUF@WAS","BUF","WAS","","","",""
"6815","K","Shayne","Graham","10","2","4800","ATL@JAC","ATL","JAC","","","",""
"6897","K","Mason","Crosby","8","13","4800","GB@OAK","GB","OAK","","","",""
"26094","WR","Brandon","Coleman","4.3","13","4800","DET@NO","NO","DET","","","",""
"12533","D","Green Bay","Packers","7.2","13","4800","GB@OAK","GB","OAK","","","",""
"22018","WR","Mohamed","Sanu","4.6","13","4800","CIN@SF","CIN","SF","","","",""
"24891","RB","Chris","Thompson","6","11","4800","BUF@WAS","WAS","BUF","Q","Shoulder","",""
"11635","WR","Marc","Mariani","1.5","13","4800","CHI@MIN","CHI","MIN","","","",""
"21990","WR","Ryan","Broyles","0","0","4700","DET@NO","DET","NO","","","",""
"29683","WR","Nelson","Agholor","3.6","10","4700","ARI@PHI","PHI","ARI","","","",""
"6636","K","Mike","Nugent","8.5","13","4700","CIN@SF","CIN","SF","","","",""
"29593","WR","Marqise","Lee","2.2","7","4700","ATL@JAC","JAC","ATL","","","",""
"6607","WR","Mike","Wallace","5.3","13","4700","CHI@MIN","MIN","CHI","","","",""
"6522","K","Josh","Brown","9.6","13","4700","CAR@NYG","NYG","CAR","","","",""
"12903","WR","Andrew","Hawkins","5.1","8","4700","CLE@SEA","CLE","SEA","Q","Concussion","",""
"30403","WR","Chris","Conley","2.4","13","4700","KC@BAL","KC","BAL","","","",""
"54623","WR","Jeff","Janis","0.7","13","4700","GB@OAK","GB","OAK","","","",""
"30261","K","Caleb","Sturgis","8.1","10","4700","ARI@PHI","PHI","ARI","","","",""
"22754","TE","Garrett","Celek","4.2","11","4700","CIN@SF","SF","CIN","IR","Ankle","",""
"25775","TE","Clive","Walford","4.1","13","4700","GB@OAK","OAK","GB","","","",""
"60745","K","Jason","Myers","8.3","13","4700","ATL@JAC","JAC","ATL","","","",""
"10354","RB","Marcel","Reece","4.4","13","4700","GB@OAK","OAK","GB","","","",""
"8052","RB","Rashad","Jennings","7.4","13","4700","CAR@NYG","NYG","CAR","","","",""
"39512","RB","Kendall","Gaskins","0.9","6","4700","CIN@SF","SF","CIN","Q","Concussion","",""
"9442","WR","Brandon","Tate","1","13","4700","CIN@SF","CIN","SF","","","",""
"6810","K","Dan","Carpenter","7.4","13","4700","BUF@WAS","BUF","WAS","","","",""
"6910","K","Robbie","Gould","8.9","13","4700","CHI@MIN","CHI","MIN","","","",""
"6896","WR","Greg","Jennings","2.1","13","4700","MIA@SD","MIA","SD","","","",""
"12539","D","Miami","Dolphins","6.4","13","4700","MIA@SD","MIA","SD","","","",""
"6668","K","Adam","Vinatieri","7.7","13","4700","HOU@IND","IND","HOU","","","",""
"6768","WR","Eddie","Royal","5.4","7","4700","CHI@MIN","CHI","MIN","","","",""
"22004","TE","Dwayne","Allen","2.2","11","4600","HOU@IND","IND","HOU","","","",""
"26343","WR","Corey","Fuller","0.6","12","4600","DET@NO","DET","NO","","","",""
"22920","TE","Derek","Carrier","2.4","12","4600","BUF@WAS","WAS","BUF","IR","Knee","",""
"46882","RB","Jay","Ajayi","4.3","6","4600","MIA@SD","MIA","SD","","","",""
"27441","RB","Damien","Williams","1.6","13","4600","MIA@SD","MIA","SD","Q","Back","",""
"54694","TE","Justin","Perillo","2.6","8","4600","GB@OAK","GB","OAK","","","",""
"29357","RB","Kenjon","Barner","1.6","7","4600","ARI@PHI","PHI","ARI","","","",""
"39373","WR","Jaelen","Strong","2.9","7","4600","HOU@IND","HOU","IND","","","",""
"30297","TE","Trey","Burton","0.5","13","4600","ARI@PHI","PHI","ARI","","","",""
"32045","TE","Vance","McDonald","4","11","4600","CIN@SF","SF","CIN","P","Concussion","",""
"24797","RB","Juwan","Thompson","1.1","12","4600","DEN@PIT","DEN","PIT","","","",""
"62619","K","Andrew","Franks","4.8","13","4600","MIA@SD","MIA","SD","","","",""
"12547","D","Pittsburgh","Steelers","9.4","13","4600","DEN@PIT","PIT","DEN","","","",""
"39449","WR","Charles","Johnson","1.6","11","4600","CHI@MIN","MIN","CHI","Q","Ankle","",""
"33703","WR","Ryan","Grant","2.8","13","4600","BUF@WAS","WAS","BUF","P","Abdomen","",""
"29003","RB","Ka'Deem","Carey","2.2","8","4600","CHI@MIN","CHI","MIN","","","",""
"39492","TE","Josh","Hill","2.2","13","4600","DET@NO","NO","DET","","","",""
"7975","RB","Mike","Tolbert","4.8","13","4600","CAR@NYG","CAR","NYG","","","",""
