FPPG,ID,Location,Name,Opponent,Position,Salary,Team,Projection 1,Projection 2,Projection 3,Projection 4,Projection 5,Projection 6,Projection 7,Projection 8,Projection 9,Projection 10,Mean,Median,Standard Deviation
20.7,6894,OAK,Aaron Rodgers,OAK,QB,9000,GNB,16.6356391699,20.2970490135,21.4417635299,23.865560828,20.8693849039,21.5673424647,21.5482941676,22.3353619264,21.3671378897,18.7538482262,20.868138212,21.4044507098,1.88088404411
16.6,22038,WAS,Kirk Cousins,BUF,QB,7100,WAS,15.1752858393,16.0859856223,15.5651429368,18.7856609569,16.5217959099,15.9189049796,18.8514390365,15.3482231886,18.2297248028,14.8312223077,16.531338558,16.002445301,1.44863476861
19.9,14377,WAS,Tyrod Taylor,WAS,QB,7500,BUF,20.88784543,37.8704824839,17.274246999,19.1916309271,17.5891173942,15.9998309629,21.1790850751,17.8148272437,19.7683280814,19.9885519296,20.7563946527,19.4799795042,5.9206165792
16.5,21948,SDG,Ryan Tannehill,SDG,QB,6900,MIA,15.8443511068,16.594604986,17.7051058627,16.3587452008,17.9179622776,14.7645654528,16.0139865811,16.7889877763,17.0406534871,15.8094109861,16.4838373717,16.4766750934,0.895529942165
18.4,7968,SDG,Philip Rivers,MIA,QB,7400,SDG,15.5994458904,13.8459080879,12.9320624304,20.9049273589,18.1813579457,16.7267839365,18.9070500867,17.8439992224,16.8879637542,16.4178699732,16.8247368686,16.8073738453,2.22643449314
18.7,11612,PIT,Antonio Brown,DEN,WR,8800,PIT,16.6624673376,11.4055135333,14.3652974408,7.97434985322,25.6133690786,14.8266511199,19.1203080882,8.92275855134,15.538810684,14.8710553733,14.930058106,14.8488532466,4.81962880642
0.3,31241,PIT,Sammie Coates,DEN,WR,4500,PIT,0.192264426749,0.334177289359,0.336485558218,0.224907278171,1.07415611757,0.222501274428,1.91415765623,-0.441009103992,0.454347239706,0.348925178767,0.466091291521,0.335331423789,0.59413987446
3.4,7784,PIT,Darrius Heyward-Bey,DEN,WR,4500,PIT,2.59593978859,3.66770884281,3.28424665375,2.93903959773,4.27531202547,3.68532316901,3.32276243523,3.12784484154,3.59729477589,3.19336642562,3.36888385556,3.30350454449,0.440864970294
12.7,11432,PIT,Demaryius Thomas,PIT,WR,7700,DEN,20.7173336557,12.3412297112,11.5429332475,11.2852026654,13.1948301291,10.3410796175,9.68276409075,17.0902329718,11.9742539031,11.5338579699,12.9703717962,11.7585935753,3.21075716757
1.3,27771,PIT,Cody Latimer,PIT,WR,4800,DEN,1.37119646559,1.42907880512,1.8337857155,1.23568607022,1.44903225246,1.27381733297,1.85170203821,1.13326499412,1.14576758291,1.58811522883,1.43114464859,1.40013763535,0.245086602404
2.0,28157,PIT,Bennie Fowler,PIT,WR,4600,DEN,1.74138470773,1.82580320987,2.3528510509,1.80661857206,1.83859406477,1.77777286619,2.61536864041,1.74176560606,1.63765374972,1.35544752491,1.86932599926,1.79219571912,0.33998716537
2.0,10531,PIT,Jordan Norwood,PIT,WR,4500,DEN,1.74138470773,1.82580320987,2.3528510509,1.82645897247,1.83859406477,1.78636042641,2.58751018011,1.74176560606,1.63765374972,1.39219839523,1.87305803633,1.80608181814,0.327867149187
11.4,22035,SEA,Travis Benjamin,SEA,WR,5600,CLE,9.58660998795,10.3088789404,10.343802928,12.4861564416,12.4320207029,11.8933797403,17.5735682245,10.440351467,9.91868425017,9.30311607311,11.4286568756,10.3920771975,2.31731705189
1.2,11723,SEA,Marlon Moore,SEA,WR,4500,CLE,0.324874225799,1.35094702204,1.30548517514,2.0333279084,1.30723116546,0.950119695944,1.40279048309,1.06818176457,2.55804193375,0.926156176973,1.32271555512,1.3063581703,0.582692768464
14.0,14626,SEA,Doug Baldwin,CLE,WR,7400,SEA,16.0894472117,14.3300922506,14.4896512823,22.756601758,15.1211655559,17.8642387009,14.36932433,14.4626211009,13.5627611191,12.0956149958,15.5141518305,14.4761361916,2.80755511755
0.9,30012,SEA,Kevin Smith,CLE,WR,4500,SEA,0.892006409028,0.36668810256,1.63918025897,1.16766989799,0.516153107859,1.00056762732,0.216069896611,1.1708967689,1.83796583723,1.17370738875,0.998090529522,1.08411876266,0.495943138235
19.0,31360,NYG,Odell Beckham Jr.,CAR,WR,9100,NYG,15.6017356103,16.9922267484,16.7568118581,12.6682791093,25.1361955085,20.8253051636,11.7775468758,15.9722172557,15.1381331699,18.7639087199,16.963236002,16.3645145569,3.69463864507
0.3,34125,NYG,Geremy Davis,CAR,WR,4500,NYG,0.55924266448,0.504216798561,0.673767654846,-0.1970649378,0.797074884726,0.314871199894,0.598411497418,0.236073874191,0.517403157753,0.51041319883,0.45144099929,0.513908178291,0.264257775978
1.0,6884,NYG,Hakeem Nicks,CAR,WR,4500,NYG,1.02702225664,1.89983087069,1.16371883444,0.223523005905,1.3419086033,0.735946411037,0.925303359443,0.711335529749,1.15153523946,0.906273156988,1.00863972677,0.976162808039,0.417933001064
5.7,6688,NYG,Jerricho Cotchery,NYG,WR,5300,CAR,4.63320371195,3.50446104464,4.26469255958,5.03134531941,3.6655733059,4.65033702173,4.79546580598,5.88689202305,4.20651880387,6.56280254575,4.72012921419,4.64177036684,0.890667950493
9.4,30837,PHI,Jordan Matthews,ARI,WR,6100,PHI,9.06204084444,7.92307185265,11.3870462016,9.82238390318,8.07985500764,10.1378330397,10.8871644983,8.26263693406,8.9638030922,8.86519865177,9.33910340255,9.01292196832,1.12489659812
4.5,29340,PHI,Josh Huff,ARI,WR,4800,PHI,5.083673427,4.70253589662,4.77106715831,3.777596953,3.88925537327,4.58325069711,4.26035650505,4.9262438248,4.1169906305,3.77868163522,4.38896521009,4.42180360108,0.462579789953
0.1,11870,PHI,Seyi Ajirotutu,ARI,WR,4500,PHI,0.641856202385,0.801157651563,0.626613314938,0.379717348462,0.444398311561,0.284596916143,0.433507643645,0.647092120914,0.59746573186,0.531929030815,0.538833427229,0.564697381338,0.145706555791
15.0,6883,PHI,Larry Fitzgerald,PHI,WR,7200,ARI,14.9531832655,19.2487602999,12.2416077496,16.1334890995,12.8280379612,13.7115296262,12.3482299319,13.6557514961,21.0010765704,14.8624548659,15.0984120866,14.2869922461,2.79462222947
1.8,24589,PHI,Jaron Brown,PHI,WR,4500,ARI,1.83280403509,1.90811063324,1.4313209501,1.39193167734,1.83249200508,1.67671124014,1.95983077515,1.31455902577,2.85364817024,1.46138238578,1.76627908979,1.75460162261,0.424985650797
4.9,10030,NWE,Harry Douglas,NWE,WR,5500,TEN,6.09949379802,5.64549719348,5.17504443527,4.9060972423,5.07041512044,5.41736088714,5.51728519805,5.60303864835,5.60754557769,5.41132747214,5.44531055729,5.4673230426,0.321043065912
8.4,21957,NWE,Kendall Wright,NWE,WR,5100,TEN,8.06674440816,7.81097319362,8.01359797148,8.21605429866,8.81168058661,8.03473042412,11.872883799,7.9551612965,8.78011835362,10.0884308981,8.76503752299,8.14139935341,1.21924671283
3.5,26834,NWE,Andrew Turzilli,NWE,WR,4500,TEN,3.37241429056,3.9058572482,3.36327513405,3.65158292476,2.7257887522,3.18589864539,3.56252184749,4.14902244578,4.23583747414,4.30942204843,3.6461620811,3.60705238613,0.482582472355
9.5,8117,NWE,Danny Amendola,TEN,WR,7000,NWE,12.3114270251,12.3530652677,10.99582296,7.72644682977,9.75485774075,9.20086069221,9.34195630822,7.15192240996,10.6112038284,11.1855195097,10.0633082572,10.1830307846,1.67399377314
0.0,7856,NWE,Matthew Slater,TEN,WR,4500,NWE,0.541518405739,0.390470798917,0.425959002542,0.058404994356,0.0830022631134,0.255228490238,0.694472606514,-0.46100281781,0.373832852234,0.299007022119,0.266089361796,0.336419937176,0.303072485882
12.1,22031,IND,T.Y. Hilton,HOU,WR,7000,IND,10.6919131071,11.4374089238,13.1284718271,12.4791291946,9.11725798677,14.4473596593,10.3487735873,10.5170903913,9.69589921563,11.1986824271,11.306198632,10.9452977671,1.54574709358
3.3,25813,IND,Phillip Dorsett,HOU,WR,5000,IND,3.6686020855,4.01879353338,3.59086878704,4.40231682187,5.4626263124,3.37061606385,2.89392861478,4.79727167238,3.92391097744,3.53555299071,3.96644878593,3.79625653147,0.710218598103
2.5,22447,IND,Griff Whalen,HOU,WR,4500,IND,2.73868673032,2.87159199498,2.66098235836,3.08174365877,3.79416230339,2.41609259094,2.15702861262,3.48571226004,3.00128027407,2.3766342854,2.85839150689,2.80513936265,0.480895395462
17.6,16606,IND,DeAndre Hopkins,IND,WR,8700,HOU,23.0685487058,14.0243425755,15.8282247075,17.487634993,19.770819645,26.6647908071,20.7252073249,15.0358709117,28.7832623805,14.5372375728,19.5925939624,18.629227319,4.93769478427
2.9,39373,IND,Jaelen Strong,IND,WR,4600,HOU,3.19516630844,3.29928819466,2.64498015206,3.57531123973,3.17535792046,2.54371366405,4.49791244803,2.97656514043,2.25554645977,3.42400438785,3.15878459155,3.18526211445,0.595801080143
1.5,28131,IND,Keith Mumphery,IND,WR,4500,HOU,1.51465171539,1.16251909361,1.03685049116,1.43614175293,1.28940868492,1.40353963976,1.59376733142,3.44875554225,0.983088788129,1.62080111033,1.54895241499,1.41984069634,0.667129213649
9.0,14905,BAL,Kamar Aiken,KAN,WR,6300,BAL,10.8548440724,7.98301185816,9.73977581044,8.45963113622,8.71364473228,7.82601696298,9.13971289903,7.38797486716,9.79122502105,8.24541742753,8.81412547873,8.58663793425,1.01204233715
13.1,7283,BAL,Jeremy Maclin,BAL,WR,6700,KAN,10.1794255504,12.3486214743,13.6084736577,14.6614794901,11.292236367,14.1588583543,13.4031800516,14.9501669893,17.397407606,20.3846215998,14.2384471141,13.883666006,2.7976440183
2.4,30403,BAL,Chris Conley,BAL,WR,4700,KAN,2.26940764952,2.32958849209,2.36340276521,2.01024996582,2.5147721346,1.96081305902,3.13535549271,2.57212799357,1.87618476745,1.83204993433,2.28639522543,2.2994980708,0.376773058342
3.6,29351,BAL,De'Anthony Thomas,BAL,WR,4500,KAN,3.25406696671,3.31856485754,3.43361264646,3.49195318088,4.08530337714,3.08898742329,3.80164617826,2.87447562836,2.76412192956,2.97846022963,3.30911924178,3.28631591213,0.392533051568
-0.3,30249,BAL,Frankie Hammond,BAL,WR,4500,KAN,0.36625650919,1.09680637961,0.241443461985,0.196719082655,0.102674477051,0.273128093711,0.379167598399,0.352049856919,0.280427240535,0.286871766441,0.357554446649,0.283649503488,0.258737822005
9.0,6479,SFO,Anquan Boldin,CIN,WR,5700,SFO,8.119119589,8.61608350309,5.00314757286,8.59362190925,8.85094808308,8.2622134551,10.5319791151,7.50520552012,7.5726809205,9.14632402823,8.22013236963,8.42791768218,1.34862692858
0.9,30709,SFO,Bruce Ellington,CIN,WR,4500,SFO,0.981768770954,0.909355422672,0.784420402545,1.16837363089,1.41646716357,1.49628657195,1.02434328361,1.00658386851,1.19010147567,0.968576535634,1.0946277126,1.01546357606,0.212446752713
3.5,7703,SFO,Jerome Simpson,CIN,WR,4500,SFO,3.05048756179,3.32558096262,2.51974122498,4.65098755926,3.88455493216,3.40141167448,3.7513213442,3.08449347173,3.68950567183,3.73749033297,3.5095574736,3.54545867315,0.547993970043
15.5,14187,SFO,A.J. Green,SFO,WR,8700,CIN,11.0759238827,14.944706351,13.7041522401,10.8002846767,19.6914676407,15.3547044135,13.7359303745,11.7249861136,12.9962747327,26.1299948937,15.0158425319,13.7200413073,4.43921979878
1.0,9442,SFO,Brandon Tate,SFO,WR,4700,CIN,0.789262305891,1.19828373866,1.60194384042,1.48864506613,0.642844162888,1.72090782517,0.976942983978,1.67720585706,1.47697266814,1.58037564697,1.31533840953,1.48280886714,0.368944532431
