Id,Position,First Name,Last Name,Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Starter
6914,TE,Greg,Olsen,Greg Olsen,13.1,12,6600,ATL@CAR,CAR,ATL,,,Y
11488,TE,Ed,Dickson,Ed Dickson,2.6,12,4800,ATL@CAR,CAR,ATL,,,Y
6448,TE,Martellus,Bennett,Martellus Bennett,8,11,5000,WAS@CHI,CHI,WAS,IR,Ribs,Y
8050,TE,Zach,Miller,Zach Miller,4.6,12,4900,WAS@CHI,CHI,WAS,,,Y
14274,TE,Rob,Housler,Rob Housler,0.2,6,4500,WAS@CHI,CHI,WAS,O,Hamstring,Y
62617,TE,Khari,Lee,Khari Lee,0.1,12,4500,WAS@CHI,CHI,WAS,,,Y
33557,TE,Tyler,Eifert,Tyler Eifert,13.4,11,6300,PIT@CIN,CIN,PIT,Q,Neck,Y
26038,TE,Tyler,Kroft,Tyler Kroft,0.3,12,4500,PIT@CIN,CIN,PIT,,,Y
6422,TE,Gary,Barnidge,Gary Barnidge,12.8,12,6200,SF@CLE,CLE,SF,Q,Ankle,Y
39678,TE,E.J.,Bibbs,E.J. Bibbs,0.4,3,4500,SF@CLE,CLE,SF,,,Y
11648,TE,Jim,Dray,Jim Dray,0.6,12,4500,SF@CLE,CLE,SF,,,Y
6641,TE,Jason,Witten,Jason Witten,7.9,12,5500,DAL@GB,DAL,GNB,,,Y
39411,TE,Gavin,Escobar,Gavin Escobar,1.2,12,4500,DAL@GB,DAL,GNB,,,Y
22123,TE,James,Hanna,James Hanna,0.4,10,4500,DAL@GB,DAL,GNB,,,Y
6870,TE,Vernon,Davis,Vernon Davis,4.2,11,5200,OAK@DEN,DEN,OAK,Q,Concussion,Y
6682,TE,Owen,Daniels,Owen Daniels,6.1,12,5200,OAK@DEN,DEN,OAK,,,Y
6951,TE,James,Casey,James Casey,0,3,4500,OAK@DEN,DEN,OAK,,,Y
14394,TE,Virgil,Green,Virgil Green,2.2,12,4500,OAK@DEN,DEN,OAK,,,Y
25272,TE,Eric,Ebron,Eric Ebron,7.5,10,4900,DET@STL,DET,STL,,,Y
7394,TE,Brandon,Pettigrew,Brandon Pettigrew,2.1,7,4500,DET@STL,DET,STL,,,Y
26074,TE,Tim,Wright,Tim Wright,2.8,6,4500,DET@STL,DET,STL,,,Y
29314,TE,Richard,Rodgers,Richard Rodgers,8.9,12,5600,DAL@GB,GNB,DAL,,,Y
54694,TE,Justin,Perillo,Justin Perillo,2.8,7,4600,DAL@GB,GNB,DAL,,,Y
34073,TE,Ryan,Griffin,Ryan Griffin,6.9,5,4900,NE@HOU,HOU,NWE,,,Y
27908,TE,C.J.,Fiedorowicz,C.J. Fiedorowicz,2.1,12,4500,NE@HOU,HOU,NWE,,,Y
11538,TE,Garrett,Graham,Garrett Graham,1.4,8,4500,NE@HOU,HOU,NWE,,,Y
21971,TE,Coby,Fleener,Coby Fleener,6.1,12,4900,IND@JAC,IND,JAX,,,Y
22004,TE,Dwayne,Allen,Dwayne Allen,2.3,10,4600,IND@JAC,IND,JAX,,,Y
39859,TE,Jack,Doyle,Jack Doyle,1.4,12,4500,IND@JAC,IND,JAX,,,Y
14317,TE,Julius,Thomas,Julius Thomas,8.7,8,5900,IND@JAC,JAX,IND,,,Y
6672,TE,Marcedes,Lewis,Marcedes Lewis,1.6,12,4500,IND@JAC,JAX,IND,,,Y
11543,TE,Clay,Harbor,Clay Harbor,1.9,11,4500,IND@JAC,JAX,IND,,,Y
33076,TE,Travis,Kelce,Travis Kelce,10.4,12,6000,SD@KC,KAN,SD,,,Y
62508,TE,James,O'Shaughnessy,James O'Shaughnessy,1.7,7,4500,SD@KC,KAN,SD,IR,Foot,Y
62534,TE,Brian,Parker,Brian Parker,0.2,5,4500,SD@KC,KAN,SD,,,Y
14292,TE,Jordan,Cameron,Jordan Cameron,4.6,12,5000,NYG@MIA,MIA,NYG,,,Y
28144,TE,Dion,Sims,Dion Sims,1.8,9,4600,NYG@MIA,MIA,NYG,,,Y
28562,TE,Jake,Stoneburner,Jake Stoneburner,2.7,7,4500,NYG@MIA,MIA,NYG,,,Y
11460,TE,Rob,Gronkowski,Rob Gronkowski,16,11,8400,NE@HOU,NWE,HOU,Q,Knee,Y
10158,TE,Scott,Chandler,Scott Chandler,5.1,12,5800,NE@HOU,NWE,HOU,,,Y
25827,TE,Asante,Cleveland,Asante Cleveland,0.3,2,4500,NE@HOU,NWE,HOU,,,Y
7870,TE,Benjamin,Watson,Benjamin Watson,9.4,12,5300,NO@TB,NOR,TAM,,,Y
39492,TE,Josh,Hill,Josh Hill,2.3,12,4700,NO@TB,NOR,TAM,,,Y
11556,TE,Michael,Hoomanawanui,Michael Hoomanawanui,2,10,4500,NO@TB,NOR,TAM,,,Y
21123,TE,Larry,Donnell,Larry Donnell,6.1,8,4900,NYG@MIA,NYG,MIA,Q,Neck,Y
24847,TE,Will,Tye,Will Tye,4.4,9,4900,NYG@MIA,NYG,MIA,,,Y
7001,TE,Kellen,Davis,Kellen Davis,0.7,12,4500,TEN@NYJ,NYJ,TEN,,,Y
11766,TE,Jeff,Cumberland,Jeff Cumberland,0.9,11,4500,TEN@NYJ,NYJ,TEN,,,Y
25775,TE,Clive,Walford,Clive Walford,4,12,4700,OAK@DEN,OAK,DEN,,,Y
30807,TE,Mychal,Rivera,Mychal Rivera,2.7,12,4600,OAK@DEN,OAK,DEN,,,Y
14348,TE,Lee,Smith,Lee Smith,1.5,11,4500,OAK@DEN,OAK,DEN,,,Y
6742,TE,Brent,Celek,Brent Celek,5,12,5100,BUF@PHI,PHI,BUF,,,Y
29780,TE,Zach,Ertz,Zach Ertz,6,11,5000,BUF@PHI,PHI,BUF,,,Y
30297,TE,Trey,Burton,Trey Burton,0.5,12,4600,BUF@PHI,PHI,BUF,,,Y
6580,TE,Heath,Miller,Heath Miller,6,11,5400,PIT@CIN,PIT,CIN,Q,Ribs,Y
28694,TE,Jesse,James,Jesse James,4.2,4,4600,PIT@CIN,PIT,CIN,,,Y
7965,TE,Antonio,Gates,Antonio Gates,12.2,7,5700,SD@KC,SDG,KAN,,,Y
22047,TE,Ladarius,Green,Ladarius Green,8,10,5000,SD@KC,SDG,KAN,,,Y
6567,TE,David,Johnson,David Johnson,0,12,4500,SD@KC,SDG,KAN,,,Y
6823,TE,John,Phillips,John Phillips,1.4,12,4500,SD@KC,SDG,KAN,,,Y
32000,TE,Luke,Willson,Luke Willson,2.9,11,4800,SEA@BAL,SEA,BAL,,,Y
32045,TE,Vance,McDonald,Vance McDonald,4,11,4900,SF@CLE,SFO,CLE,Q,Concussion,Y
22754,TE,Garrett,Celek,Garrett Celek,4.2,11,4800,SF@CLE,SFO,CLE,IR,Ankle,Y
27403,TE,Blake,Bell,Blake Bell,1.2,10,4500,SF@CLE,SFO,CLE,,,Y
14240,TE,Lance,Kendricks,Lance Kendricks,3.5,11,4800,DET@STL,STL,DET,Q,Concussion,Y
7761,TE,Jared,Cook,Jared Cook,4.7,12,4700,DET@STL,STL,DET,,,Y
30667,TE,Justice,Cunningham,Justice Cunningham,0,2,4500,DET@STL,STL,DET,,,Y
22849,TE,Cory,Harkey,Cory Harkey,0.3,12,4500,DET@STL,STL,DET,,,Y
16923,TE,Austin,Seferian-Jenkins,Austin Seferian-Jenkins,11.3,3,5500,NO@TB,TAM,NOR,,,Y
54782,TE,Cameron,Brate,Cameron Brate,4.6,10,4900,NO@TB,TAM,NOR,,,Y
14304,TE,Luke,Stocker,Luke Stocker,0.5,10,4500,NO@TB,TAM,NOR,,,Y
6863,TE,Delanie,Walker,Delanie Walker,12.7,11,6100,TEN@NYJ,TEN,NYJ,,,Y
6597,TE,Craig,Stevens,Craig Stevens,2.3,12,4500,TEN@NYJ,TEN,NYJ,,,Y
23003,TE,Phillip,Supernaw,Phillip Supernaw,0.1,12,4500,TEN@NYJ,TEN,NYJ,,,Y
6778,TE,Anthony,Fasano,Anthony Fasano,3.9,12,4500,TEN@NYJ,TEN,NYJ,,,Y
30298,TE,Jordan,Reed,Jordan Reed,11.8,10,5900,WAS@CHI,WAS,CHI,,,Y
22920,TE,Derek,Carrier,Derek Carrier,2.5,11,4900,WAS@CHI,WAS,CHI,Q,Achilles,Y
14190,WR,Julio,Jones,Julio Jones,18.7,12,8800,ATL@CAR,ATL,CAR,,,Y
6618,WR,Roddy,White,Roddy White,4.6,12,5500,ATL@CAR,ATL,CAR,,,Y
34071,WR,Nick,Williams,Nick Williams,3,10,4500,ATL@CAR,ATL,CAR,,,Y
33137,WR,Justin,Hardy,Justin Hardy,3.1,5,4500,ATL@CAR,ATL,CAR,,,Y
6622,WR,Eric,Weems,Eric Weems,0.1,12,4500,ATL@CAR,ATL,CAR,,,Y
6904,WR,Devin,Hester,Devin Hester,0,1,4500,ATL@CAR,ATL,CAR,,,Y
14905,WR,Kamar,Aiken,Kamar Aiken,8.7,12,6000,SEA@BAL,BAL,SEA,,,Y
54674,WR,Jeremy,Butler,Jeremy Butler,4.9,4,4700,SEA@BAL,BAL,SEA,,,Y
30385,WR,Marlon,Brown,Marlon Brown,1.8,10,4500,SEA@BAL,BAL,SEA,Q,Back,Y
14815,WR,Joseph,Morgan,Joseph Morgan,0,2,4500,SEA@BAL,BAL,SEA,,,Y
22034,WR,Chris,Givens,Chris Givens,4.1,11,4500,SEA@BAL,BAL,SEA,,,Y
24641,WR,Sammy,Watkins,Sammy Watkins,12.9,9,7200,BUF@PHI,BUF,PHI,,,Y
29685,WR,Robert,Woods,Robert Woods,6.3,12,5100,BUF@PHI,BUF,PHI,,,Y
14704,WR,Chris,Hogan,Chris Hogan,5.4,12,4800,BUF@PHI,BUF,PHI,,,Y
11522,WR,Marcus,Easley,Marcus Easley,1.2,10,4500,BUF@PHI,BUF,PHI,,,Y
14338,WR,Denarius,Moore,Denarius Moore,-0.3,6,4500,BUF@PHI,BUF,PHI,,,Y
6627,WR,Ted,Ginn Jr.,Ted Ginn Jr.,9.3,12,6000,ATL@CAR,CAR,ATL,,,Y
28080,WR,Devin,Funchess,Devin Funchess,4.8,12,5800,ATL@CAR,CAR,ATL,,,Y
6688,WR,Jerricho,Cotchery,Jerricho Cotchery,6.1,10,5300,ATL@CAR,CAR,ATL,,,Y
28486,WR,Corey (Philly),Brown,Corey (Philly) Brown,5.4,10,4700,ATL@CAR,CAR,ATL,,,Y
21980,WR,Alshon,Jeffery,Alshon Jeffery,14.9,7,7500,WAS@CHI,CHI,WAS,,,Y
30108,WR,Marquess,Wilson,Marquess Wilson,6,11,5500,WAS@CHI,CHI,WAS,Q,Foot,Y
6768,WR,Eddie,Royal,Eddie Royal,6,6,4700,WAS@CHI,CHI,WAS,Q,Knee,Y
11635,WR,Marc,Mariani,Marc Mariani,1.2,12,4700,WAS@CHI,CHI,WAS,,,Y
27445,WR,Jalen,Saunders,Jalen Saunders,0,0,4500,WAS@CHI,CHI,WAS,,,Y
22336,WR,Josh,Bellamy,Josh Bellamy,2.4,12,4500,WAS@CHI,CHI,WAS,,,Y
14187,WR,A.J.,Green,A.J. Green,14.9,12,8500,PIT@CIN,CIN,PIT,,,Y
22103,WR,Marvin,Jones,Marvin Jones,9.2,12,6200,PIT@CIN,CIN,PIT,,,Y
22018,WR,Mohamed,Sanu,Mohamed Sanu,4.7,12,5000,PIT@CIN,CIN,PIT,,,Y
9442,WR,Brandon,Tate,Brandon Tate,1.1,12,4700,PIT@CIN,CIN,PIT,,,Y
14253,WR,Greg,Little,Greg Little,0,0,4500,PIT@CIN,CIN,PIT,,,Y
22035,WR,Travis,Benjamin,Travis Benjamin,11.8,12,5700,SF@CLE,CLE,SF,P,Shoulder,Y
6809,WR,Brian,Hartline,Brian Hartline,6.6,11,5300,SF@CLE,CLE,SF,,,Y
12903,WR,Andrew,Hawkins,Andrew Hawkins,5.1,8,4900,SF@CLE,CLE,SF,Q,Concussion,Y
54753,WR,Taylor,Gabriel,Taylor Gabriel,3.5,10,4800,SF@CLE,CLE,SF,Q,Concussion,Y
6488,WR,Dwayne,Bowe,Dwayne Bowe,0.9,5,4500,SF@CLE,CLE,SF,,,Y
11723,WR,Marlon,Moore,Marlon Moore,1,11,4500,SF@CLE,CLE,SF,Q,Ribs,Y
11435,WR,Dez,Bryant,Dez Bryant,8.5,7,7400,DAL@GB,DAL,GNB,,,Y
31836,WR,Terrance,Williams,Terrance Williams,7.6,12,5700,DAL@GB,DAL,GNB,,,Y
22288,WR,Cole,Beasley,Cole Beasley,6.1,12,5200,DAL@GB,DAL,GNB,,,Y
39445,WR,Brice,Butler,Brice Butler,3.1,4,4900,DAL@GB,DAL,GNB,,,Y
25886,WR,Devin,Street,Devin Street,1.4,12,4900,DAL@GB,DAL,GNB,,,Y
47953,WR,Lucky,Whitehead,Lucky Whitehead,1,11,4500,DAL@GB,DAL,GNB,,,Y
11432,WR,Demaryius,Thomas,Demaryius Thomas,12.7,12,7700,OAK@DEN,DEN,OAK,,,Y
11505,WR,Emmanuel,Sanders,Emmanuel Sanders,11.7,11,7100,OAK@DEN,DEN,OAK,,,Y
27771,WR,Cody,Latimer,Cody Latimer,1.4,11,4800,OAK@DEN,DEN,OAK,,,Y
28157,WR,Bennie,Fowler,Bennie Fowler,2,12,4600,OAK@DEN,DEN,OAK,,,Y
30259,WR,Solomon,Patton,Solomon Patton,0,0,4500,OAK@DEN,DEN,OAK,,,Y
10531,WR,Jordan,Norwood,Jordan Norwood,2.1,7,4500,OAK@DEN,DEN,OAK,,,Y
6753,WR,Andre,Caldwell,Andre Caldwell,2,12,4500,OAK@DEN,DEN,OAK,,,Y
6655,WR,Calvin,Johnson,Calvin Johnson,14.3,12,7900,DET@STL,DET,STL,,,Y
11485,WR,Golden,Tate,Golden Tate,9,12,6400,DET@STL,DET,STL,,,Y
6783,WR,Lance,Moore,Lance Moore,6.1,11,4900,DET@STL,DET,STL,Q,Ankle,Y
21990,WR,Ryan,Broyles,Ryan Broyles,0,0,4500,DET@STL,DET,STL,,,Y
26343,WR,Corey,Fuller,Corey Fuller,0.7,11,4500,DET@STL,DET,STL,,,Y
14297,WR,Greg,Salas,Greg Salas,0,0,4500,DET@STL,DET,STL,,,Y
14257,WR,Randall,Cobb,Randall Cobb,11.5,12,7000,DAL@GB,GNB,DAL,,,Y
45889,WR,Davante,Adams,Davante Adams,6.7,9,6300,DAL@GB,GNB,DAL,,,Y
7222,WR,James,Jones,James Jones,10,12,5300,DAL@GB,GNB,DAL,,,Y
54623,WR,Jeff,Janis,Jeff Janis,0.7,12,4800,DAL@GB,GNB,DAL,,,Y
29734,WR,Ty,Montgomery,Ty Montgomery,5.8,6,4800,DAL@GB,GNB,DAL,Q,Ankle,Y
28933,WR,Jared,Abbrederis,Jared Abbrederis,1.6,6,4700,DAL@GB,GNB,DAL,,,Y
16606,WR,DeAndre,Hopkins,DeAndre Hopkins,18.5,12,8700,NE@HOU,HOU,NWE,,,Y
14307,WR,Cecil,Shorts,Cecil Shorts,9.7,9,5600,NE@HOU,HOU,NWE,,,Y
6610,WR,Nate,Washington,Nate Washington,9.2,10,5200,NE@HOU,HOU,NWE,,,Y
39373,WR,Jaelen,Strong,Jaelen Strong,3.2,6,4600,NE@HOU,HOU,NWE,,,Y
47720,WR,Chandler,Worthy,Chandler Worthy,1,3,4500,NE@HOU,HOU,NWE,,,Y
28131,WR,Keith,Mumphery,Keith Mumphery,1.7,12,4500,NE@HOU,HOU,NWE,,,Y
22031,WR,T.Y.,Hilton,T.Y. Hilton,11.9,12,7000,IND@JAC,IND,JAX,,,Y
31561,WR,Donte,Moncrief,Donte Moncrief,9.9,12,6100,IND@JAC,IND,JAX,,,Y
6681,WR,Andre,Johnson,Andre Johnson,5.7,12,5200,IND@JAC,IND,JAX,,,Y
25813,WR,Phillip,Dorsett,Phillip Dorsett,3.8,7,5000,IND@JAC,IND,JAX,Q,Ankle,Y
14277,WR,Vincent,Brown,Vincent Brown,0,0,4500,IND@JAC,IND,JAX,,,Y
22447,WR,Griff,Whalen,Griff Whalen,2.7,12,4500,IND@JAC,IND,JAX,,,Y
28643,WR,Allen,Robinson,Allen Robinson,17.2,12,8500,IND@JAC,JAX,IND,,,Y
25760,WR,Allen,Hurns,Allen Hurns,12.7,11,6600,IND@JAC,JAX,IND,P,Concussion,Y
11890,WR,Bryan,Walters,Bryan Walters,5.3,11,4900,IND@JAC,JAX,IND,,,Y
24862,WR,Rashad,Greene,Rashad Greene,5.3,5,4700,IND@JAC,JAX,IND,Q,Shoulder,Y
29593,WR,Marqise,Lee,Marqise Lee,2.1,6,4600,IND@JAC,JAX,IND,,,Y
30591,WR,Ace,Sanders,Ace Sanders,0,0,4500,IND@JAC,JAX,IND,,,Y
7283,WR,Jeremy,Maclin,Jeremy Maclin,13.4,11,6900,SD@KC,KAN,SD,,,Y
30403,WR,Chris,Conley,Chris Conley,2.6,12,4900,SD@KC,KAN,SD,,,Y
48344,WR,Albert,Wilson,Albert Wilson,4.6,10,4800,SD@KC,KAN,SD,,,Y
6388,WR,Jason,Avant,Jason Avant,1.2,12,4500,SD@KC,KAN,SD,,,Y
29351,WR,De'Anthony,Thomas,De'Anthony Thomas,3.6,10,4500,SD@KC,KAN,SD,Q,Concussion,Y
30249,WR,Frankie,Hammond,Frankie Hammond,0,5,4500,SD@KC,KAN,SD,,,Y
22177,WR,Junior,Hemingway,Junior Hemingway,0,0,4500,SD@KC,KAN,SD,,,Y
31394,WR,Jarvis,Landry,Jarvis Landry,14.2,12,7100,NYG@MIA,MIA,NYG,,,Y
33260,WR,DeVante,Parker,DeVante Parker,3.7,10,5900,NYG@MIA,MIA,NYG,,,Y
22163,WR,Rishard,Matthews,Rishard Matthews,10.2,11,5400,NYG@MIA,MIA,NYG,Q,Ribs,Y
27457,WR,Kenny,Stills,Kenny Stills,4.7,12,5000,NYG@MIA,MIA,NYG,,,Y
6896,WR,Greg,Jennings,Greg Jennings,2.1,12,4700,NYG@MIA,MIA,NYG,,,Y
8117,WR,Danny,Amendola,Danny Amendola,9.7,11,7000,NE@HOU,NWE,HOU,,,Y
11495,WR,Brandon,LaFell,Brandon LaFell,7.1,7,6400,NE@HOU,NWE,HOU,,,Y
22063,WR,Keshawn,Martin,Keshawn Martin,5.2,5,5100,NE@HOU,NWE,HOU,,,Y
29237,WR,Chris,Harper,Chris Harper,-0.7,3,4500,NE@HOU,NWE,HOU,,,Y
7856,WR,Matthew,Slater,Matthew Slater,0,12,4500,NE@HOU,NWE,HOU,,,Y
29501,WR,Brandin,Cooks,Brandin Cooks,13.1,12,7100,NO@TB,NOR,TAM,,,Y
44449,WR,Willie,Snead,Willie Snead,9.6,11,5700,NO@TB,NOR,TAM,Q,Calf,Y
6645,WR,Marques,Colston,Marques Colston,6.3,11,5100,NO@TB,NOR,TAM,,,Y
26094,WR,Brandon,Coleman,Brandon Coleman,4.2,12,4600,NO@TB,NOR,TAM,,,Y
31360,WR,Odell,Beckham Jr.,Odell Beckham Jr.,17.9,12,9300,NYG@MIA,NYG,MIA,,,Y
21999,WR,Rueben,Randle,Rueben Randle,8.2,12,5600,NYG@MIA,NYG,MIA,,,Y
14358,WR,Dwayne,Harris,Dwayne Harris,7.1,12,5100,NYG@MIA,NYG,MIA,,,Y
34125,WR,Geremy,Davis,Geremy Davis,0.3,10,4500,NYG@MIA,NYG,MIA,,,Y
6884,WR,Hakeem,Nicks,Hakeem Nicks,1.1,2,4500,NYG@MIA,NYG,MIA,,,Y
7722,WR,Kevin,Ogletree,Kevin Ogletree,0,0,4500,NYG@MIA,NYG,MIA,,,Y
6759,WR,Brandon,Marshall,Brandon Marshall,17,12,8200,TEN@NYJ,NYJ,TEN,,,Y
11501,WR,Eric,Decker,Eric Decker,14.1,11,7300,TEN@NYJ,NYJ,TEN,,,Y
28502,WR,Devin,Smith,Devin Smith,2.2,9,4900,TEN@NYJ,NYJ,TEN,,,Y
27266,WR,Quincy,Enunwa,Quincy Enunwa,3.2,8,4800,TEN@NYJ,NYJ,TEN,,,Y
33037,WR,Kenbrell,Thompkins,Kenbrell Thompkins,3.6,4,4600,TEN@NYJ,NYJ,TEN,,,Y
64160,WR,Arthur,Williams,Arthur Williams,0,0,4500,TEN@NYJ,NYJ,TEN,,,Y
22762,WR,Chris,Owusu,Chris Owusu,3.7,3,4500,TEN@NYJ,NYJ,TEN,IR,Concussion,Y
14349,WR,Jeremy,Kerley,Jeremy Kerley,2.9,12,4500,TEN@NYJ,NYJ,TEN,Q,Head,Y
31001,WR,Amari,Cooper,Amari Cooper,12.1,12,6900,OAK@DEN,OAK,DEN,,,Y
9392,WR,Michael,Crabtree,Michael Crabtree,12.6,12,6700,OAK@DEN,OAK,DEN,,,Y
54741,WR,Seth,Roberts,Seth Roberts,6.4,12,5400,OAK@DEN,OAK,DEN,,,Y
14761,WR,Andre,Holmes,Andre Holmes,3.6,12,4900,OAK@DEN,OAK,DEN,,,Y
22938,WR,Rod,Streater,Rod Streater,1.3,1,4500,OAK@DEN,OAK,DEN,,,Y
14302,WR,Kris,Durham,Kris Durham,0,0,4500,OAK@DEN,OAK,DEN,,,Y
14837,WR,Jeremy,Ross,Jeremy Ross,1.1,7,4500,OAK@DEN,OAK,DEN,,,Y
11622,WR,Trindon,Holliday,Trindon Holliday,0,0,4500,OAK@DEN,OAK,DEN,,,Y
30837,WR,Jordan,Matthews,Jordan Matthews,9.9,12,6100,BUF@PHI,PHI,BUF,,,Y
11577,WR,Riley,Cooper,Riley Cooper,4,12,4900,BUF@PHI,PHI,BUF,,,Y
29340,WR,Josh,Huff,Josh Huff,4.6,11,4800,BUF@PHI,PHI,BUF,,,Y
29683,WR,Nelson,Agholor,Nelson Agholor,2.5,9,4700,BUF@PHI,PHI,BUF,,,Y
11870,WR,Seyi,Ajirotutu,Seyi Ajirotutu,0.1,11,4500,BUF@PHI,PHI,BUF,,,Y
6387,WR,Miles,Austin,Miles Austin,3.2,11,4500,BUF@PHI,PHI,BUF,,,Y
11612,WR,Antonio,Brown,Antonio Brown,19.2,12,9300,PIT@CIN,PIT,CIN,,,Y
24675,WR,Martavis,Bryant,Martavis Bryant,17.3,7,7400,PIT@CIN,PIT,CIN,,,Y
29500,WR,Markus,Wheaton,Markus Wheaton,7.2,12,6100,PIT@CIN,PIT,CIN,,,Y
7784,WR,Darrius,Heyward-Bey,Darrius Heyward-Bey,3.7,12,4700,PIT@CIN,PIT,CIN,,,Y
31241,WR,Sammie,Coates,Sammie Coates,0.3,6,4500,PIT@CIN,PIT,CIN,,,Y
7645,WR,Steve,Johnson,Steve Johnson,9,10,5800,SD@KC,SDG,KAN,Q,Groin,Y
7952,WR,Malcom,Floyd,Malcom Floyd,6.5,11,5400,SD@KC,SDG,KAN,,,Y
14645,WR,Dontrelle,Inman,Dontrelle Inman,4.6,11,5200,SD@KC,SDG,KAN,Q,Neck,Y
31093,WR,Javontee,Herndon,Javontee Herndon,2.5,4,4500,SD@KC,SDG,KAN,,,Y
62535,WR,Tyrell,Williams,Tyrell Williams,0,3,4500,SD@KC,SDG,KAN,,,Y
14626,WR,Doug,Baldwin,Doug Baldwin,12.8,12,6800,SEA@BAL,SEA,BAL,,,Y
27050,WR,Tyler,Lockett,Tyler Lockett,7.5,12,5600,SEA@BAL,SEA,BAL,,,Y
22219,WR,Jermaine,Kearse,Jermaine Kearse,6.3,12,5500,SEA@BAL,SEA,BAL,,,Y
30012,WR,Kevin,Smith,Kevin Smith,0.9,3,4500,SEA@BAL,SEA,BAL,,,Y
14288,WR,Torrey,Smith,Torrey Smith,7,12,6100,SF@CLE,SFO,CLE,,,Y
6479,WR,Anquan,Boldin,Anquan Boldin,9.6,10,5900,SF@CLE,SFO,CLE,,,Y
30709,WR,Bruce,Ellington,Bruce Ellington,1,9,4500,SF@CLE,SFO,CLE,,,Y
39427,WR,Quinton,Patton,Quinton Patton,3.5,12,4500,SF@CLE,SFO,CLE,,,Y
7703,WR,Jerome,Simpson,Jerome Simpson,1.6,3,4500,SF@CLE,SFO,CLE,,,Y
26458,WR,Tavon,Austin,Tavon Austin,11,12,5800,DET@STL,STL,DET,,,Y
6535,WR,Kenny,Britt,Kenny Britt,5.3,12,5100,DET@STL,STL,DET,,,Y
7857,WR,Wes,Welker,Wes Welker,2.9,4,4900,DET@STL,STL,DET,,,Y
21972,WR,Brian,Quick,Brian Quick,1.2,9,4500,DET@STL,STL,DET,,,Y
32632,WR,Bradley,Marquez,Bradley Marquez,0.9,12,4500,DET@STL,STL,DET,,,Y
26498,WR,Stedman,Bailey,Stedman Bailey,3.8,8,4500,DET@STL,STL,DET,O,Head,Y
32384,WR,Mike,Evans,Mike Evans,11.6,11,8000,NO@TB,TAM,NOR,,,Y
7953,WR,Vincent,Jackson,Vincent Jackson,10,9,6800,NO@TB,TAM,NOR,,,Y
24671,WR,Adam,Humphries,Adam Humphries,3.1,9,4800,NO@TB,TAM,NOR,,,Y
31329,WR,Russell,Shepard,Russell Shepard,0.9,9,4500,NO@TB,TAM,NOR,,,Y
62680,WR,Donteea,Dye,Donteea Dye,1.8,6,4500,NO@TB,TAM,NOR,,,Y
10030,WR,Harry,Douglas,Harry Douglas,4.6,10,5400,TEN@NYJ,TEN,NYJ,,,Y
21957,WR,Kendall,Wright,Kendall Wright,8.4,9,5200,TEN@NYJ,TEN,NYJ,,,Y
27134,WR,Dorial,Green-Beckham,Dorial Green-Beckham,5.6,12,5100,TEN@NYJ,TEN,NYJ,,,Y
39652,WR,Rico,Richardson,Rico Richardson,0,5,4500,TEN@NYJ,TEN,NYJ,,,Y
6739,WR,DeSean,Jackson,DeSean Jackson,9,6,6700,WAS@CHI,WAS,CHI,,,Y
6774,WR,Pierre,Garcon,Pierre Garcon,8.4,12,5400,WAS@CHI,WAS,CHI,,,Y
24755,WR,Jamison,Crowder,Jamison Crowder,6.4,12,5300,WAS@CHI,WAS,CHI,,,Y
29084,WR,Rashad,Ross,Rashad Ross,1.8,9,4800,WAS@CHI,WAS,CHI,,,Y
11504,WR,Andre,Roberts,Andre Roberts,2.8,9,4700,WAS@CHI,WAS,CHI,Q,Knee,Y
33703,WR,Ryan,Grant,Ryan Grant,3,12,4600,WAS@CHI,WAS,CHI,,,Y
